public_id,creation_time,last_edit_time,author_id,author_name,active,type_id,type_name,label,summaries,externals,match_fields,fields
166,2019-06-30 13:50:52,2019-06-19 00:29:59,57,Rick Clark,True,2,switch,Switch,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['66.7.154.37', 'web-58.stewart-higgins.com']}]",,,"[{'name': 'management_ip', 'value': '66.7.154.37', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'web-58.stewart-higgins.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': True, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'arrive', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'oconnellcalvin', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'ERqmIUJEMHpVTl3ZrXQxbXy86H9swE09EGJiIPzp+EM5CyvVTYtdYunz27kIziF7', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 26, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'material', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'money', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'increase', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'JacobPLC', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'BarberInc', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'back', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 0, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 23, 'label': 'Software Version', 'type': 'text'}]"
165,2019-06-08 02:00:50,2019-06-13 10:00:55,20,Jessica Hicks,True,2,switch,Switch,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.175.56.223', 'lt-63.bates-oliver.com']}]",,,"[{'name': 'management_ip', 'value': '192.175.56.223', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'lt-63.bates-oliver.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': True, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'yes', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'marie83', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'vwDa7b7NNeL/m6HgVgZ8/1w9KjAOyGFaICqnG/q68z6o6mqVaZlgbqgU7N/LmnVy', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 26, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'season', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'citizen', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'your', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'Johnand Sons', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'JacksonPLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'hand', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 34101, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 54492, 'label': 'Software Version', 'type': 'text'}]"
164,2019-06-09 18:19:03,2019-06-16 16:33:26,25,Allen Jefferson,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.31.91.69', 'web-34.flores.com']}]",,,"[{'name': 'management_ip', 'value': '192.31.91.69', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'web-34.flores.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'bit', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'uhernandez', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'nS+JiyLfau+fMCAJXrD+Kl4d+M+ugvk5bdVEd083EoHDRwXxvUA+66CtUXhluZZb', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 137, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'alone', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'boy', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'car', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'Katieand Sons', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'MitchellInc', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'next', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 42532, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 16906, 'label': 'Software Version', 'type': 'text'}]"
163,2019-06-27 11:40:43,2019-06-05 09:59:23,9,Matthew Johnson,True,4,locations,Locations,"[{'name': 'address', 'label': 'Address', 'labels': ['Street', 'Entrance'], 'fields': ['street', 'city'], 'values': ['Aguirre Drives', 'Christychester']}]",[],,"[{'name': 'naming', 'value': 'MD', 'label': 'Naming', 'type': 'text'}, {'name': 'description', 'value': 'Town nice quickly rich why. Subject not whatever return. Full west treat just.', 'label': 'Description', 'type': 'textarea'}, {'name': 'entrance', 'value': 'Summer politics animal political hope view. Color interest night piece care pay.', 'label': 'Entrance', 'type': 'text'}, {'name': 'person_in_charge', 'value': 65, 'label': 'Person in Charge', 'type': 'text'}, {'name': 'street', 'value': 'Aguirre Drives', 'label': 'Street', 'type': 'text'}, {'name': 'zip', 'value': '46258', 'label': 'ZIP', 'type': 'text'}, {'name': 'city', 'value': 'Christychester', 'label': 'Entrance', 'type': 'text'}, {'name': 'map-lang', 'value': '78.209224', 'label': 'Latitude', 'type': 'text'}, {'name': 'map-long', 'value': '-136.057523', 'label': 'Longitude', 'type': 'text'}]"
162,2019-06-09 14:39:34,2019-06-18 01:55:59,36,Eric Sullivan,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.175.68.254', 'db-31.briggs.info']}]",,,"[{'name': 'management_ip', 'value': '192.175.68.254', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'db-31.briggs.info', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'save', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'gkim', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'T6G+D5LxUd+iFi9N3IYKEYr4bdplrU+Yyi2mS4DiKNCOdR3/CQdtCe/k4Bqt3ys9', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 156, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'letter', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'wish', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'argue', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'StevenLtd', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'CruzGroup', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'candidate', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 8, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 359, 'label': 'Software Version', 'type': 'text'}]"
161,2019-06-24 17:20:03,2019-07-01 04:36:45,25,Allen Jefferson,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['193.152.228.104', 'web-83.fields-ramirez.biz']}]",,,"[{'name': 'management_ip', 'value': '193.152.228.104', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'web-83.fields-ramirez.biz', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'consumer', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'lisa65', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'SpplCgVly3aiQxdCYYG0gRaVLQ51IjBF0rjS5M/MRThB3Tg8+qGdbdJ9T+OO8fep', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 71, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'whether', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'son', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'realize', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'SeanLLC', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'StewartLLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'reality', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 1336, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 918851, 'label': 'Software Version', 'type': 'text'}]"
160,2019-06-25 03:55:33,2019-07-03 16:30:51,14,Catherine Mason,True,5,servers,Servers,"[{'name': 'hostname', 'label': 'Name', 'labels': ['Hostname'], 'fields': ['hostname'], 'values': ['web-68.coleman.info']}]","[{'name': 'ssh', 'href': 'ssh:/192.24.156.196/', 'label': 'SSH', 'icon': 'fas fa-ethernet', 'fields': ['ipv4']}]",,"[{'name': 'hostname', 'value': 'web-68.coleman.info', 'label': 'Hostname', 'type': 'text'}, {'name': 'ipv4', 'value': '192.24.156.196', 'label': 'IPv4 Public', 'type': 'text'}, {'name': 'ipv4_network_class', 'value': 'a', 'label': 'IPv4 Network Class', 'type': 'text'}, {'name': 'ipv4_intranet', 'value': '172.27.152.49', 'label': 'IPv4 Private', 'type': 'text'}, {'name': 'ipv6', 'value': '5c04:b210:4529:b5c5:4865:6f29:88de:cd1d', 'label': 'IPv6', 'type': 'text'}]"
159,2019-06-06 19:16:07,2019-06-07 15:07:37,29,Linda Dunn,True,5,servers,Servers,"[{'name': 'hostname', 'label': 'Name', 'labels': ['Hostname'], 'fields': ['hostname'], 'values': ['lt-13.huffman.com']}]","[{'name': 'ssh', 'href': 'ssh:/60.27.107.45/', 'label': 'SSH', 'icon': 'fas fa-ethernet', 'fields': ['ipv4']}]",,"[{'name': 'hostname', 'value': 'lt-13.huffman.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'ipv4', 'value': '60.27.107.45', 'label': 'IPv4 Public', 'type': 'text'}, {'name': 'ipv4_network_class', 'value': 'c', 'label': 'IPv4 Network Class', 'type': 'text'}, {'name': 'ipv4_intranet', 'value': '192.168.110.151', 'label': 'IPv4 Private', 'type': 'text'}, {'name': 'ipv6', 'value': '911b:9c24:e62c:bfff:36c6:352d:2af3:4faf', 'label': 'IPv6', 'type': 'text'}]"
158,2019-06-16 02:55:01,2019-06-04 17:16:41,79,Sandra Flores,True,5,servers,Servers,"[{'name': 'hostname', 'label': 'Name', 'labels': ['Hostname'], 'fields': ['hostname'], 'values': ['laptop-74.schultz-robinson.com']}]","[{'name': 'ssh', 'href': 'ssh:/192.175.5.175/', 'label': 'SSH', 'icon': 'fas fa-ethernet', 'fields': ['ipv4']}]",,"[{'name': 'hostname', 'value': 'laptop-74.schultz-robinson.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'ipv4', 'value': '192.175.5.175', 'label': 'IPv4 Public', 'type': 'text'}, {'name': 'ipv4_network_class', 'value': 'b', 'label': 'IPv4 Network Class', 'type': 'text'}, {'name': 'ipv4_intranet', 'value': '10.170.111.80', 'label': 'IPv4 Private', 'type': 'text'}, {'name': 'ipv6', 'value': 'f20f:c274:253:67c2:685e:2f42:6620:6e94', 'label': 'IPv6', 'type': 'text'}]"
157,2019-06-28 15:01:44,2019-06-05 10:34:03,99,Anne Franco,True,5,servers,Servers,"[{'name': 'hostname', 'label': 'Name', 'labels': ['Hostname'], 'fields': ['hostname'], 'values': ['srv-46.riley-torres.info']}]","[{'name': 'ssh', 'href': 'ssh:/192.162.5.34/', 'label': 'SSH', 'icon': 'fas fa-ethernet', 'fields': ['ipv4']}]",,"[{'name': 'hostname', 'value': 'srv-46.riley-torres.info', 'label': 'Hostname', 'type': 'text'}, {'name': 'ipv4', 'value': '192.162.5.34', 'label': 'IPv4 Public', 'type': 'text'}, {'name': 'ipv4_network_class', 'value': 'b', 'label': 'IPv4 Network Class', 'type': 'text'}, {'name': 'ipv4_intranet', 'value': '172.24.94.173', 'label': 'IPv4 Private', 'type': 'text'}, {'name': 'ipv6', 'value': '5660:c9bc:3377:c217:d21b:ad90:73db:2b21', 'label': 'IPv6', 'type': 'text'}]"
156,2019-06-18 11:30:46,2019-06-11 19:48:22,94,Lori Barber,True,4,locations,Locations,"[{'name': 'address', 'label': 'Address', 'labels': ['Street', 'Entrance'], 'fields': ['street', 'city'], 'values': ['Howard Camp', 'Samuelfurt']}]",[],,"[{'name': 'naming', 'value': 'DDS', 'label': 'Naming', 'type': 'text'}, {'name': 'description', 'value': 'Of down least place these entire. Prepare Republican street drive me investment century maybe. Six wall one real truth.', 'label': 'Description', 'type': 'textarea'}, {'name': 'entrance', 'value': 'Test crime receive game. Science red dinner agency much poor. Choose certain billion pay.', 'label': 'Entrance', 'type': 'text'}, {'name': 'person_in_charge', 'value': 79, 'label': 'Person in Charge', 'type': 'text'}, {'name': 'street', 'value': 'Howard Camp', 'label': 'Street', 'type': 'text'}, {'name': 'zip', 'value': '27449', 'label': 'ZIP', 'type': 'text'}, {'name': 'city', 'value': 'Samuelfurt', 'label': 'Entrance', 'type': 'text'}, {'name': 'map-lang', 'value': '-71.8824085', 'label': 'Latitude', 'type': 'text'}, {'name': 'map-long', 'value': '154.308022', 'label': 'Longitude', 'type': 'text'}]"
155,2019-06-09 23:41:42,2019-06-12 07:35:00,37,Donald Little,True,2,switch,Switch,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['1.59.193.38', 'srv-92.hebert-oneill.net']}]",,,"[{'name': 'management_ip', 'value': '1.59.193.38', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'srv-92.hebert-oneill.net', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'still', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'dball', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'DsSS7PS7/L8iV6UzTP8p2c91TwUhiqkauVXpofuhadvDmUE3yAJ9u5oi4dCrXYyV', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 106, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'government', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'science', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'sell', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'CatherineLtd', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'Stoneand Sons', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'under', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 0, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 90, 'label': 'Software Version', 'type': 'text'}]"
154,2019-06-10 06:12:22,2019-06-22 07:11:12,37,Donald Little,True,2,switch,Switch,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.61.220.13', 'db-86.gutierrez-mosley.com']}]",,,"[{'name': 'management_ip', 'value': '192.61.220.13', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'db-86.gutierrez-mosley.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'get', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'mario12', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'yDIOcHlHr9nNHhScjI58l90iWtKLGLyqNQhq7/YlEQtGJdVpOzqsnNAdVilus9Qz', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 83, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'trade', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'special', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'hope', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'DeniseLLC', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'MartinLtd', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'science', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 985256798, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 92, 'label': 'Software Version', 'type': 'text'}]"
153,2019-06-07 05:34:34,2019-06-13 19:14:55,27,Anthony Clarke,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['5.146.90.43', 'db-19.anderson.com']}]",,,"[{'name': 'management_ip', 'value': '5.146.90.43', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'db-19.anderson.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'yeah', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'tommyhill', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'LGq8YaZccPdo+H+KOFRPhIsL7fbP6nExPWXhI6vYaotjrEejj0uAMhQ3edmHRNxg', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 40, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'and', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'describe', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'no', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'Stephanieand Sons', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'BakerGroup', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'expect', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 3684863, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 579, 'label': 'Software Version', 'type': 'text'}]"
152,2019-06-10 13:33:00,2019-06-16 09:15:03,17,Patricia Turner,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.2.203.1', 'desktop-90.davis.biz']}]",,,"[{'name': 'management_ip', 'value': '192.2.203.1', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'desktop-90.davis.biz', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'goal', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'howechristie', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'bSD2B0Fb4971wF+gnHVv2IRE2lIM0wO3qB9FnRqyd6GwpdYnu72GlSb+BUpiinmx', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 59, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'now', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'teach', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'wait', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'VanessaLtd', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'HuntPLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'fast', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 7, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 975, 'label': 'Software Version', 'type': 'text'}]"
151,2019-07-02 06:46:41,2019-06-08 21:58:51,73,Kathleen Fisher,True,1,leased_lines,Leased Lines,"[{'name': 'connection_state', 'label': 'Connection State', 'labels': ['State'], 'fields': ['state'], 'values': [False]}, {'name': 'linedetails', 'label': 'Linedetails', 'labels': ['Product Name', 'Transfer Rate'], 'fields': ['product_name', 'transfer_rate'], 'values': ['Miller PLC', '49 Mbit/s']}, {'name': 'location_a', 'label': 'Location A', 'labels': ['Company Name A', 'ZIP A', 'City A'], 'fields': ['company_name_a', 'zip_a', 'city_a'], 'values': ['David Ltd', '56134', 'Port Jeffrey']}, {'name': 'location_b', 'label': 'Location B', 'labels': ['Company Name B', 'ZIP B', 'City B'], 'fields': ['company_name_b', 'zip_b', 'city_b'], 'values': ['Kylie and Sons', '52124', 'West Austinberg']}]",[],,"[{'name': 'state', 'value': False, 'label': 'State', 'type': 'checkbox'}, {'name': 'product_name', 'value': 'Miller PLC', 'label': 'Product Name', 'type': 'text'}, {'name': 'transfer_rate', 'value': '49 Mbit/s', 'label': 'Transfer Rate', 'type': 'text'}, {'name': 'company_name_a', 'value': 'David Ltd', 'label': 'Company Name A', 'type': 'text'}, {'name': 'street_a', 'value': 'Williams Forge', 'label': 'Street A', 'type': 'text'}, {'name': 'zip_a', 'value': '56134', 'label': 'ZIP A', 'type': 'text'}, {'name': 'city_a', 'value': 'Port Jeffrey', 'label': 'City A', 'type': 'text'}, {'name': 'location_details_a', 'value': 137, 'label': 'Location Details A', 'type': 'text'}, {'name': 'company_name_b', 'value': 'Kylie and Sons', 'label': 'Company Name B', 'type': 'text'}, {'name': 'street_b', 'value': 'Bethany Canyon', 'label': 'Street B', 'type': 'text'}, {'name': 'zip_b', 'value': '52124', 'label': 'ZIP B', 'type': 'text'}, {'name': 'city_b', 'value': 'West Austinberg', 'label': 'City B', 'type': 'text'}, {'name': 'location_details_b', 'value': 37, 'label': 'Location Details B', 'type': 'text'}]"
150,2019-06-13 11:45:31,2019-06-07 15:21:10,82,James Flowers,True,4,locations,Locations,"[{'name': 'address', 'label': 'Address', 'labels': ['Street', 'Entrance'], 'fields': ['street', 'city'], 'values': ['Horton Light', 'South Bettystad']}]",[],,"[{'name': 'naming', 'value': 'MD', 'label': 'Naming', 'type': 'text'}, {'name': 'description', 'value': 'Can possible include end herself which. About red follow reach push yard difference. Reach responsibility already.', 'label': 'Description', 'type': 'textarea'}, {'name': 'entrance', 'value': 'Morning enjoy do pattern year start. Significant game top others. Scene full certainly.', 'label': 'Entrance', 'type': 'text'}, {'name': 'person_in_charge', 'value': 38, 'label': 'Person in Charge', 'type': 'text'}, {'name': 'street', 'value': 'Horton Light', 'label': 'Street', 'type': 'text'}, {'name': 'zip', 'value': '18567', 'label': 'ZIP', 'type': 'text'}, {'name': 'city', 'value': 'South Bettystad', 'label': 'Entrance', 'type': 'text'}, {'name': 'map-lang', 'value': '60.614066', 'label': 'Latitude', 'type': 'text'}, {'name': 'map-long', 'value': '65.184816', 'label': 'Longitude', 'type': 'text'}]"
149,2019-06-06 05:53:29,2019-06-21 02:34:58,77,Lindsey Robertson,True,4,locations,Locations,"[{'name': 'address', 'label': 'Address', 'labels': ['Street', 'Entrance'], 'fields': ['street', 'city'], 'values': ['Bray Tunnel', 'Carlosview']}]",[],,"[{'name': 'naming', 'value': 'Jr.', 'label': 'Naming', 'type': 'text'}, {'name': 'description', 'value': 'Manage some true believe phone. Stop TV stuff bad.', 'label': 'Description', 'type': 'textarea'}, {'name': 'entrance', 'value': 'Stage scientist resource above join over actually. Interview shake put training.', 'label': 'Entrance', 'type': 'text'}, {'name': 'person_in_charge', 'value': 22, 'label': 'Person in Charge', 'type': 'text'}, {'name': 'street', 'value': 'Bray Tunnel', 'label': 'Street', 'type': 'text'}, {'name': 'zip', 'value': '67877', 'label': 'ZIP', 'type': 'text'}, {'name': 'city', 'value': 'Carlosview', 'label': 'Entrance', 'type': 'text'}, {'name': 'map-lang', 'value': '-50.2802165', 'label': 'Latitude', 'type': 'text'}, {'name': 'map-long', 'value': '-115.151399', 'label': 'Longitude', 'type': 'text'}]"
148,2019-06-27 22:23:19,2019-06-29 06:44:41,78,Jeremy Carson,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['169.255.183.12', 'desktop-76.mcpherson.net']}]",,,"[{'name': 'management_ip', 'value': '169.255.183.12', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'desktop-76.mcpherson.net', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': True, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'heart', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'haleygreen', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'DjWhr1//bxW0uwA8ZGz59t/u50V53flcDg7XoQWihT1H663NvvpxYjz7BWV3Y41e', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 126, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'threat', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'mouth', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'weight', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'ArthurLtd', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'Richmondand Sons', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'personal', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 25429173, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 90, 'label': 'Software Version', 'type': 'text'}]"
147,2019-06-19 11:36:22,2019-06-17 10:17:08,87,Dan Brown,True,4,locations,Locations,"[{'name': 'address', 'label': 'Address', 'labels': ['Street', 'Entrance'], 'fields': ['street', 'city'], 'values': ['Thomas Overpass', 'West Kathy']}]",[],,"[{'name': 'naming', 'value': 'MD', 'label': 'Naming', 'type': 'text'}, {'name': 'description', 'value': 'Understand development southern great campaign point there rich. Step system though themselves. Energy hundred full many war pay.', 'label': 'Description', 'type': 'textarea'}, {'name': 'entrance', 'value': 'Need early myself activity subject middle. Marriage beautiful which all necessary continue. Until doctor baby security.', 'label': 'Entrance', 'type': 'text'}, {'name': 'person_in_charge', 'value': 53, 'label': 'Person in Charge', 'type': 'text'}, {'name': 'street', 'value': 'Thomas Overpass', 'label': 'Street', 'type': 'text'}, {'name': 'zip', 'value': '07663', 'label': 'ZIP', 'type': 'text'}, {'name': 'city', 'value': 'West Kathy', 'label': 'Entrance', 'type': 'text'}, {'name': 'map-lang', 'value': '-76.7851715', 'label': 'Latitude', 'type': 'text'}, {'name': 'map-long', 'value': '-34.505913', 'label': 'Longitude', 'type': 'text'}]"
